Anio,Semestre,Programa,Rol,Grado,region_norm,usuarios_activos,horas_totales,registros
2026,S1,IQS,Estudiante,6to grado,SANTIAGO,6246,10303.3,16610
2026,S1,IQS,Estudiante,6to grado,SANTO DOMINGO,15494,24109.5,37011
2026,S1,IQS,Estudiante,6to grado,Sin ubicación,11396,13514.8,27393
2026,S1,IQS,Estudiante,No especificado,AZUA,9,14.7,26
2026,S1,IQS,Estudiante,No especificado,BAHORUCO,7,6.6,15
2026,S1,IQS,Estudiante,No especificado,BARAHONA,12,13.6,35
2026,S1,IQS,Estudiante,No especificado,COTUI,2,0.7,2
2026,S1,IQS,Estudiante,No especificado,HIGUEY,31,50.7,108
2026,S1,IQS,Estudiante,No especificado,LA VEGA,20,25.7,59
2026,S1,IQS,Estudiante,No especificado,MAO,14,14.2,31
2026,S1,IQS,Estudiante,No especificado,MONTE CRISTI,11,18.2,35
2026,S1,IQS,Estudiante,No especificado,MONTE PLATA,2,1.7,5
2026,S1,IQS,Estudiante,No especificado,NAGUA,6,9.4,9
2026,S1,IQS,Estudiante,No especificado,PUERTO PLATA,10,9.8,18
2026,S1,IQS,Estudiante,No especificado,SAN CRISTOBAL,29,34.1,57
2026,S1,IQS,Estudiante,No especificado,SAN FRANCISCO DE MACORIS,12,14.3,31
2026,S1,IQS,Estudiante,No especificado,SAN JUAN DE LA MAGUANA,4,1.7,7
2026,S1,IQS,Estudiante,No especificado,SAN PEDRO DE MACORIS,39,41.1,68
2026,S1,IQS,Estudiante,No especificado,SANTIAGO,50,69.0,137
2026,S1,IQS,Estudiante,No especificado,SANTO DOMINGO,112,113.1,224
2026,S1,IQS,Estudiante,No especificado,Sin ubicación,80,88.7,209
2026,S1,IQS,Invitado,6to grado,AZUA,1,5.2,7
2026,S1,IQS,Invitado,6to grado,BAHORUCO,2,2.8,3
2026,S1,IQS,Invitado,6to grado,BARAHONA,2,2.4,2
2026,S1,IQS,Invitado,6to grado,COTUI,1,0.7,1
2026,S1,IQS,Invitado,6to grado,LA VEGA,3,3.7,7
2026,S1,IQS,Invitado,6to grado,MONTE CRISTI,2,3.8,5
2026,S1,IQS,Invitado,6to grado,MONTE PLATA,3,2.5,5
2026,S1,IQS,Invitado,6to grado,NAGUA,1,0.3,1
2026,S1,IQS,Invitado,6to grado,PUERTO PLATA,2,3.4,4
2026,S1,IQS,Invitado,6to grado,SAN CRISTOBAL,4,2.9,5
2026,S1,IQS,Invitado,6to grado,SAN FRANCISCO DE MACORIS,1,0.5,1
2026,S1,IQS,Invitado,6to grado,SAN JUAN DE LA MAGUANA,1,0.6,1
2026,S1,IQS,Invitado,6to grado,SAN PEDRO DE MACORIS,6,7.9,14
2026,S1,IQS,Invitado,6to grado,SANTIAGO,5,21.0,29
2026,S1,IQS,Invitado,6to grado,SANTO DOMINGO,35,65.4,93
2026,S1,IQS,Invitado,6to grado,Sin ubicación,1324,1493.3,2221
2026,S1,IQS,Invitado,No especificado,BAHORUCO,1,0.3,1
2026,S1,IQS,Invitado,No especificado,Sin ubicación,4,2.3,5
2026,S1,IQS,Sin rol,No especificado,HIGUEY,1,0.8,5
2026,S1,IQS,Sin rol,No especificado,SANTIAGO,3,0.9,3
2026,S1,IQS,Sin rol,No especificado,Sin ubicación,14,11.2,15
2026,S2,IQ512,Coordinador,No especificado,Sin ubicación,1,1.0,2
2026,S2,IQ512,Editor,No especificado,Sin ubicación,1,0.5,1
2026,S2,IQ512,Estudiante,No especificado,AZUA,1,0.5,1
2026,S2,IQ512,Estudiante,No especificado,BAHORUCO,2,1.6,3
2026,S2,IQ512,Estudiante,No especificado,BARAHONA,8,3.9,8
2026,S2,IQ512,Estudiante,No especificado,COTUI,2,0.6,2
2026,S2,IQ512,Estudiante,No especificado,HIGUEY,1,0.4,1
2026,S2,IQ512,Estudiante,No especificado,LA VEGA,4,3.5,4
2026,S2,IQ512,Estudiante,No especificado,SAN CRISTOBAL,1,2.8,1
2026,S2,IQ512,Estudiante,No especificado,SAN FRANCISCO DE MACORIS,1,0.5,1
2026,S2,IQ512,Estudiante,No especificado,SAN JUAN DE LA MAGUANA,2,3.5,3
2026,S2,IQ512,Estudiante,No especificado,SAN PEDRO DE MACORIS,6,6.8,7
2026,S2,IQ512,Estudiante,No especificado,SANTIAGO,1,0.2,1
2026,S2,IQ512,Estudiante,No especificado,SANTO DOMINGO,12,6.1,14
2026,S2,IQ512,Estudiante,No especificado,Sin ubicación,55,44.2,80
2026,S2,IQP,Docente,1er grado,Sin ubicación,1,14.5,51
2026,S2,IQP,Docente,4to grado,LA VEGA,1,0.1,1
2026,S2,IQP,Docente,4to grado,Sin ubicación,1,0.1,1
2026,S2,IQP,Docente,5to grado,BARAHONA,3,0.2,3
2026,S2,IQP,Docente,5to grado,LA VEGA,1,0.1,1
2026,S2,IQP,Docente,5to grado,MONTE CRISTI,1,0.1,2
2026,S2,IQP,Docente,5to grado,PUERTO PLATA,3,0.6,5
2026,S2,IQP,Docente,5to grado,SAN CRISTOBAL,2,1.8,13
2026,S2,IQP,Docente,5to grado,SAN JUAN DE LA MAGUANA,1,0.0,1
2026,S2,IQP,Docente,5to grado,SANTIAGO,2,0.2,2
2026,S2,IQP,Docente,5to grado,SANTO DOMINGO,7,1.2,11
2026,S2,IQP,Docente,5to grado,Sin ubicación,3,0.2,3
2026,S2,IQP,Docente,6to grado,NAGUA,1,1.1,5
2026,S2,IQP,Docente,6to grado,SAN FRANCISCO DE MACORIS,1,0.1,1
2026,S2,IQP,Docente,6to grado,SANTO DOMINGO,2,0.3,3
2026,S2,IQP,Docente,6to grado,Sin ubicación,2,0.2,2
2026,S2,IQP,Estudiante,1er grado,SANTO DOMINGO,2,0.2,2
2026,S2,IQP,Estudiante,1er grado,Sin ubicación,3,1.7,7
2026,S2,IQP,Estudiante,2do grado,SANTO DOMINGO,2,0.1,3
2026,S2,IQP,Estudiante,2do grado,Sin ubicación,1,0.1,1
2026,S2,IQP,Estudiante,4to grado,LA VEGA,1,0.1,1
2026,S2,IQP,Estudiante,4to grado,MONTE CRISTI,1,0.1,1
2026,S2,IQP,Estudiante,4to grado,MONTE PLATA,1,1.4,5
2026,S2,IQP,Estudiante,4to grado,SANTO DOMINGO,1,0.1,1
2026,S2,IQP,Estudiante,5to grado,HIGUEY,4,0.6,4
2026,S2,IQP,Estudiante,5to grado,SAN FRANCISCO DE MACORIS,1,0.1,1
2026,S2,IQP,Estudiante,5to grado,SANTO DOMINGO,2,0.2,2
2026,S2,IQP,Estudiante,6to grado,BAHORUCO,1,0.0,1
2026,S2,IQP,Estudiante,6to grado,MONTE PLATA,1,0.1,1
2026,S2,IQP,Estudiante,6to grado,NAGUA,2,1.5,4
2026,S2,IQP,Estudiante,6to grado,SAN CRISTOBAL,1,0.0,1
2026,S2,IQP,Estudiante,6to grado,SAN PEDRO DE MACORIS,1,0.2,1
2026,S2,IQP,Estudiante,6to grado,SANTIAGO,1,0.2,1
2026,S2,IQP,Estudiante,6to grado,SANTO DOMINGO,2,0.1,2
2026,S2,IQP,Estudiante,6to grado,Sin ubicación,3,0.4,3
2026,S2,IQP,Estudiante,No especificado,Sin ubicación,1,0.0,1
2026,S2,IQP,Sin rol,No especificado,SAN CRISTOBAL,1,0.2,1
2026,S2,IQP,Sin rol,No especificado,Sin ubicación,1,6.9,21
2026,S2,IQS,Admin,No especificado,Sin ubicación,1,0.0,1
2026,S2,IQS,Docente,1er grado,SAN FRANCISCO DE MACORIS,1,0.1,1
2026,S2,IQS,Docente,1er grado,SANTO DOMINGO,2,0.4,5
2026,S2,IQS,Docente,1er grado,Sin ubicación,1,0.0,1
2026,S2,IQS,Docente,4to grado,AZUA,6,0.7,9
2026,S2,IQS,Docente,4to grado,BAHORUCO,1,0.1,1
2026,S2,IQS,Docente,4to grado,BARAHONA,3,0.2,4
2026,S2,IQS,Docente,4to grado,COTUI,1,0.0,1
2026,S2,IQS,Docente,4to grado,HIGUEY,7,0.7,10
2026,S2,IQS,Docente,4to grado,LA VEGA,4,3.4,16
2026,S2,IQS,Docente,4to grado,MAO,1,0.2,1
2026,S2,IQS,Docente,4to grado,MONTE CRISTI,5,2.1,17
2026,S2,IQS,Docente,4to grado,MONTE PLATA,1,0.1,1
2026,S2,IQS,Docente,4to grado,NAGUA,3,1.0,5
2026,S2,IQS,Docente,4to grado,PUERTO PLATA,1,0.0,1
2026,S2,IQS,Docente,4to grado,SAN CRISTOBAL,6,1.7,9
2026,S2,IQS,Docente,4to grado,SAN FRANCISCO DE MACORIS,1,0.0,1
2026,S2,IQS,Docente,4to grado,SAN JUAN DE LA MAGUANA,1,0.1,1
2026,S2,IQS,Docente,4to grado,SAN PEDRO DE MACORIS,5,1.1,11
2026,S2,IQS,Docente,4to grado,SANTIAGO,7,0.9,9
2026,S2,IQS,Docente,4to grado,SANTO DOMINGO,27,5.5,46
2026,S2,IQS,Docente,4to grado,Sin ubicación,23,3.2,39
2026,S2,IQS,Docente,6to grado,HIGUEY,1,0.2,1
2026,S2,IQS,Docente,6to grado,SANTIAGO,1,0.1,1
2026,S2,IQS,Docente,6to grado,Sin ubicación,2,0.3,2
2026,S2,IQS,Docente,No especificado,Sin ubicación,2,0.1,2
2026,S2,IQS,Editor,No especificado,SANTIAGO,1,15.3,27
2026,S2,IQS,Estudiante,1er grado,AZUA,2,0.6,8
2026,S2,IQS,Estudiante,1er grado,HIGUEY,4,0.5,13
2026,S2,IQS,Estudiante,1er grado,LA VEGA,2,0.1,3
2026,S2,IQS,Estudiante,1er grado,MONTE CRISTI,1,0.1,2
2026,S2,IQS,Estudiante,1er grado,MONTE PLATA,1,0.0,1
2026,S2,IQS,Estudiante,1er grado,SAN CRISTOBAL,4,1.6,9
2026,S2,IQS,Estudiante,1er grado,SAN JUAN DE LA MAGUANA,1,0.1,2
2026,S2,IQS,Estudiante,1er grado,SAN PEDRO DE MACORIS,1,0.1,2
2026,S2,IQS,Estudiante,1er grado,SANTIAGO,7,0.9,14
2026,S2,IQS,Estudiante,1er grado,SANTO DOMINGO,10,3.8,28
2026,S2,IQS,Estudiante,1er grado,Sin ubicación,8,2.0,22
2026,S2,IQS,Estudiante,2do grado,AZUA,1,0.1,2
2026,S2,IQS,Estudiante,2do grado,COTUI,1,0.0,2
2026,S2,IQS,Estudiante,2do grado,HIGUEY,3,0.3,3
2026,S2,IQS,Estudiante,2do grado,LA VEGA,5,0.9,6
2026,S2,IQS,Estudiante,2do grado,MAO,1,4.1,4
2026,S2,IQS,Estudiante,2do grado,MONTE CRISTI,1,0.3,1
2026,S2,IQS,Estudiante,2do grado,MONTE PLATA,1,2.1,1
2026,S2,IQS,Estudiante,2do grado,NAGUA,1,0.0,1
2026,S2,IQS,Estudiante,2do grado,PUERTO PLATA,1,0.7,1
2026,S2,IQS,Estudiante,2do grado,SAN CRISTOBAL,17,6.2,21
2026,S2,IQS,Estudiante,2do grado,SAN FRANCISCO DE MACORIS,1,0.1,2
2026,S2,IQS,Estudiante,2do grado,SAN JUAN DE LA MAGUANA,1,0.1,1
2026,S2,IQS,Estudiante,2do grado,SAN PEDRO DE MACORIS,1,0.3,1
2026,S2,IQS,Estudiante,2do grado,SANTIAGO,10,3.6,17
2026,S2,IQS,Estudiante,2do grado,SANTO DOMINGO,40,19.9,102
2026,S2,IQS,Estudiante,2do grado,Sin ubicación,55,19.5,117
2026,S2,IQS,Estudiante,3er grado,AZUA,1,0.1,1
2026,S2,IQS,Estudiante,3er grado,LA VEGA,1,0.5,1
2026,S2,IQS,Estudiante,3er grado,PUERTO PLATA,1,0.0,2
2026,S2,IQS,Estudiante,3er grado,SAN CRISTOBAL,1,0.5,1
2026,S2,IQS,Estudiante,3er grado,SAN FRANCISCO DE MACORIS,1,0.2,2
2026,S2,IQS,Estudiante,3er grado,SAN JUAN DE LA MAGUANA,2,0.0,2
2026,S2,IQS,Estudiante,3er grado,SANTIAGO,9,3.8,10
2026,S2,IQS,Estudiante,3er grado,SANTO DOMINGO,12,8.2,65
2026,S2,IQS,Estudiante,3er grado,Sin ubicación,9,3.6,17
2026,S2,IQS,Estudiante,4to grado,AZUA,2,5.1,7
2026,S2,IQS,Estudiante,4to grado,BARAHONA,1,0.3,1
2026,S2,IQS,Estudiante,4to grado,COTUI,2,0.3,2
2026,S2,IQS,Estudiante,4to grado,HIGUEY,1,0.3,2
2026,S2,IQS,Estudiante,4to grado,LA VEGA,2,1.8,3
2026,S2,IQS,Estudiante,4to grado,PUERTO PLATA,2,0.2,4
2026,S2,IQS,Estudiante,4to grado,SAN CRISTOBAL,2,2.8,3
2026,S2,IQS,Estudiante,4to grado,SAN FRANCISCO DE MACORIS,1,0.5,1
2026,S2,IQS,Estudiante,4to grado,SAN JUAN DE LA MAGUANA,6,4.3,9
2026,S2,IQS,Estudiante,4to grado,SAN PEDRO DE MACORIS,4,0.5,5
2026,S2,IQS,Estudiante,4to grado,SANTIAGO,15,18.5,35
2026,S2,IQS,Estudiante,4to grado,SANTO DOMINGO,12,35.9,44
2026,S2,IQS,Estudiante,4to grado,Sin ubicación,26,10.1,41
2026,S2,IQS,Estudiante,5to grado,AZUA,5,0.7,6
2026,S2,IQS,Estudiante,5to grado,COTUI,1,0.2,1
2026,S2,IQS,Estudiante,5to grado,HIGUEY,1,0.1,4
2026,S2,IQS,Estudiante,5to grado,LA VEGA,3,0.5,6
2026,S2,IQS,Estudiante,5to grado,SAN CRISTOBAL,2,0.9,2
2026,S2,IQS,Estudiante,5to grado,SAN FRANCISCO DE MACORIS,1,0.3,1
2026,S2,IQS,Estudiante,5to grado,SAN PEDRO DE MACORIS,1,0.0,1
2026,S2,IQS,Estudiante,5to grado,SANTIAGO,6,1.8,11
2026,S2,IQS,Estudiante,5to grado,SANTO DOMINGO,10,2.8,13
2026,S2,IQS,Estudiante,5to grado,Sin ubicación,9,1.8,17
2026,S2,IQS,Estudiante,6to grado,AZUA,41,25.8,89
2026,S2,IQS,Estudiante,6to grado,BAHORUCO,5,0.3,7
2026,S2,IQS,Estudiante,6to grado,BARAHONA,20,21.5,49
2026,S2,IQS,Estudiante,6to grado,COTUI,23,6.6,44
2026,S2,IQS,Estudiante,6to grado,HIGUEY,56,24.3,111
2026,S2,IQS,Estudiante,6to grado,LA VEGA,71,33.0,142
2026,S2,IQS,Estudiante,6to grado,MAO,15,8.3,33
2026,S2,IQS,Estudiante,6to grado,MONTE CRISTI,38,49.1,58
2026,S2,IQS,Estudiante,6to grado,MONTE PLATA,15,4.4,32
2026,S2,IQS,Estudiante,6to grado,NAGUA,10,1.7,20
2026,S2,IQS,Estudiante,6to grado,PUERTO PLATA,21,7.9,41
2026,S2,IQS,Estudiante,6to grado,SAN CRISTOBAL,133,105.6,221
2026,S2,IQS,Estudiante,6to grado,SAN FRANCISCO DE MACORIS,31,14.5,46
2026,S2,IQS,Estudiante,6to grado,SAN JUAN DE LA MAGUANA,24,14.3,46
2026,S2,IQS,Estudiante,6to grado,SAN PEDRO DE MACORIS,186,83.8,372
2026,S2,IQS,Estudiante,6to grado,SANTIAGO,112,63.3,198
2026,S2,IQS,Estudiante,6to grado,SANTO DOMINGO,415,288.0,910
2026,S2,IQS,Estudiante,6to grado,Sin ubicación,301,129.7,608
2026,S2,IQS,Estudiante,No especificado,AZUA,1,0.2,1
2026,S2,IQS,Estudiante,No especificado,LA VEGA,1,0.2,1
2026,S2,IQS,Estudiante,No especificado,PUERTO PLATA,1,0.3,1
2026,S2,IQS,Estudiante,No especificado,SAN CRISTOBAL,1,0.1,2
2026,S2,IQS,Estudiante,No especificado,SANTIAGO,7,2.2,15
2026,S2,IQS,Estudiante,No especificado,SANTO DOMINGO,1,0.0,2
2026,S2,IQS,Estudiante,No especificado,Sin ubicación,3,0.7,3
2026,S2,IQS,Invitado,6to grado,HIGUEY,2,0.4,2
2026,S2,IQS,Invitado,6to grado,SAN JUAN DE LA MAGUANA,1,0.0,1
2026,S2,IQS,Invitado,6to grado,SANTIAGO,2,0.2,2
2026,S2,IQS,Invitado,6to grado,SANTO DOMINGO,3,0.6,8
2026,S2,IQS,Invitado,6to grado,Sin ubicación,182,56.4,374
2026,S2,IQS,Sin rol,No especificado,Sin ubicación,1,0.8,1
