Anio,Trimestre,Programa,Rol,Grado,region_norm,usuarios_activos,horas_totales,registros
2022,Q4,IQS,Estudiante,5to grado,BARAHONA,1,1.3,1
2022,Q4,IQS,Estudiante,5to grado,HIGUEY,1,0.4,1
2022,Q4,IQS,Estudiante,5to grado,LA VEGA,3,20.5,3
2022,Q4,IQS,Estudiante,5to grado,SANTIAGO,14,117.8,36
2022,Q4,IQS,Estudiante,5to grado,SANTO DOMINGO,50,336.7,70
2022,Q4,IQS,Estudiante,5to grado,Sin ubicación,21,148.1,34
2022,Q4,IQS,Estudiante,6to grado,AZUA,8,14.7,15
2022,Q4,IQS,Estudiante,6to grado,BAHORUCO,4,4.7,4
2022,Q4,IQS,Estudiante,6to grado,BARAHONA,6,45.4,9
2022,Q4,IQS,Estudiante,6to grado,COTUI,1,0.3,1
2022,Q4,IQS,Estudiante,6to grado,HIGUEY,13,30.4,15
2022,Q4,IQS,Estudiante,6to grado,LA VEGA,30,136.9,45
2022,Q4,IQS,Estudiante,6to grado,MONTE CRISTI,1,4.6,3
2022,Q4,IQS,Estudiante,6to grado,MONTE PLATA,3,11.3,3
2022,Q4,IQS,Estudiante,6to grado,NAGUA,7,194.0,24
2022,Q4,IQS,Estudiante,6to grado,PUERTO PLATA,7,54.3,8
2022,Q4,IQS,Estudiante,6to grado,SAN CRISTOBAL,16,36.7,22
2022,Q4,IQS,Estudiante,6to grado,SAN FRANCISCO DE MACORIS,14,55.4,14
2022,Q4,IQS,Estudiante,6to grado,SAN JUAN DE LA MAGUANA,6,16.6,9
2022,Q4,IQS,Estudiante,6to grado,SAN PEDRO DE MACORIS,10,57.5,13
2022,Q4,IQS,Estudiante,6to grado,SANTIAGO,65,847.0,195
2022,Q4,IQS,Estudiante,6to grado,SANTO DOMINGO,184,871.9,312
2022,Q4,IQS,Estudiante,6to grado,Sin ubicación,50,242.2,83
2022,Q4,IQS,Estudiante,No especificado,Sin ubicación,2,0.3,2
2022,Q4,IQS,Invitado,1er grado,Sin ubicación,1,4.6,2
2022,Q4,IQS,Invitado,2do grado,Sin ubicación,1,5.8,1
2022,Q4,IQS,Invitado,6to grado,SANTO DOMINGO,3,4.1,4
2022,Q4,IQS,Invitado,6to grado,Sin ubicación,41,304.0,69
2023,Q1,IQ512,Admin,No especificado,Sin ubicación,4,174.9,16
2023,Q1,IQ512,Editor,No especificado,Sin ubicación,1,573.8,46
2023,Q1,IQ512,Estudiante,No especificado,AZUA,54,9926.8,953
2023,Q1,IQ512,Estudiante,No especificado,BAHORUCO,23,4816.4,544
2023,Q1,IQ512,Estudiante,No especificado,BARAHONA,55,9191.4,959
2023,Q1,IQ512,Estudiante,No especificado,COTUI,46,9939.5,891
2023,Q1,IQ512,Estudiante,No especificado,HIGUEY,23,2957.6,294
2023,Q1,IQ512,Estudiante,No especificado,LA VEGA,70,13019.1,1267
2023,Q1,IQ512,Estudiante,No especificado,MAO,15,3419.2,368
2023,Q1,IQ512,Estudiante,No especificado,MONTE CRISTI,19,4384.1,431
2023,Q1,IQ512,Estudiante,No especificado,MONTE PLATA,20,2295.4,208
2023,Q1,IQ512,Estudiante,No especificado,NAGUA,20,6007.9,526
2023,Q1,IQ512,Estudiante,No especificado,PUERTO PLATA,17,4379.0,446
2023,Q1,IQ512,Estudiante,No especificado,SAN CRISTOBAL,60,11746.1,1201
2023,Q1,IQ512,Estudiante,No especificado,SAN FRANCISCO DE MACORIS,30,6225.9,656
2023,Q1,IQ512,Estudiante,No especificado,SAN JUAN DE LA MAGUANA,28,4957.3,476
2023,Q1,IQ512,Estudiante,No especificado,SAN PEDRO DE MACORIS,31,6316.9,603
2023,Q1,IQ512,Estudiante,No especificado,SANTIAGO,49,8231.6,818
2023,Q1,IQ512,Estudiante,No especificado,SANTO DOMINGO,254,47390.3,4324
2023,Q1,IQ512,Estudiante,No especificado,Sin ubicación,2589,458769.6,44633
2023,Q1,IQ512,Sin rol,No especificado,Sin ubicación,1,4.4,1
2023,Q1,IQP,Admin,No especificado,Sin ubicación,2,2.0,5
2023,Q1,IQP,Docente,1er grado,Sin ubicación,2,370.7,30
2023,Q1,IQP,Docente,3er grado,BARAHONA,2,2.0,2
2023,Q1,IQP,Docente,3er grado,MAO,1,1.1,2
2023,Q1,IQP,Docente,3er grado,SAN CRISTOBAL,1,0.5,2
2023,Q1,IQP,Docente,3er grado,SANTIAGO,2,36.4,3
2023,Q1,IQP,Docente,3er grado,SANTO DOMINGO,1,0.3,1
2023,Q1,IQP,Docente,3er grado,Sin ubicación,11,34.0,12
2023,Q1,IQP,Docente,4to grado,AZUA,2,2.6,3
2023,Q1,IQP,Docente,4to grado,BAHORUCO,1,2.4,1
2023,Q1,IQP,Docente,4to grado,BARAHONA,2,2.0,4
2023,Q1,IQP,Docente,4to grado,LA VEGA,1,0.4,1
2023,Q1,IQP,Docente,4to grado,MAO,2,1.9,2
2023,Q1,IQP,Docente,4to grado,MONTE CRISTI,1,3.0,1
2023,Q1,IQP,Docente,4to grado,MONTE PLATA,1,5.8,1
2023,Q1,IQP,Docente,4to grado,NAGUA,1,0.3,1
2023,Q1,IQP,Docente,4to grado,PUERTO PLATA,3,11.6,4
2023,Q1,IQP,Docente,4to grado,SAN CRISTOBAL,1,2.4,1
2023,Q1,IQP,Docente,4to grado,SAN FRANCISCO DE MACORIS,5,3.8,5
2023,Q1,IQP,Docente,4to grado,SAN PEDRO DE MACORIS,2,9.9,3
2023,Q1,IQP,Docente,4to grado,SANTO DOMINGO,26,98.0,38
2023,Q1,IQP,Docente,4to grado,Sin ubicación,38,93.2,43
2023,Q1,IQP,Docente,6to grado,AZUA,1,0.4,1
2023,Q1,IQP,Docente,6to grado,BAHORUCO,2,2.2,2
2023,Q1,IQP,Docente,6to grado,BARAHONA,1,22.1,9
2023,Q1,IQP,Docente,6to grado,COTUI,1,13.3,5
2023,Q1,IQP,Docente,6to grado,HIGUEY,1,0.1,1
2023,Q1,IQP,Docente,6to grado,LA VEGA,4,59.3,7
2023,Q1,IQP,Docente,6to grado,MAO,6,83.5,17
2023,Q1,IQP,Docente,6to grado,MONTE CRISTI,2,3.3,3
2023,Q1,IQP,Docente,6to grado,PUERTO PLATA,5,22.3,9
2023,Q1,IQP,Docente,6to grado,SAN CRISTOBAL,3,9.6,4
2023,Q1,IQP,Docente,6to grado,SAN FRANCISCO DE MACORIS,1,1.0,1
2023,Q1,IQP,Docente,6to grado,SANTIAGO,9,43.9,11
2023,Q1,IQP,Docente,6to grado,SANTO DOMINGO,35,103.0,50
2023,Q1,IQP,Docente,6to grado,Sin ubicación,24,65.3,31
2023,Q1,IQP,Docente,No especificado,MAO,4,19.5,9
2023,Q1,IQP,Docente,No especificado,NAGUA,2,2.6,2
2023,Q1,IQP,Docente,No especificado,SAN CRISTOBAL,1,6.4,2
2023,Q1,IQP,Docente,No especificado,SAN JUAN DE LA MAGUANA,1,0.9,1
2023,Q1,IQP,Docente,No especificado,SANTIAGO,4,3.2,6
2023,Q1,IQP,Docente,No especificado,SANTO DOMINGO,10,29.4,12
2023,Q1,IQP,Docente,No especificado,Sin ubicación,23,84.0,29
2023,Q1,IQP,Estudiante,1er grado,BARAHONA,1,0.0,1
2023,Q1,IQP,Estudiante,1er grado,LA VEGA,1,0.5,1
2023,Q1,IQP,Estudiante,1er grado,SAN CRISTOBAL,1,0.2,1
2023,Q1,IQP,Estudiante,1er grado,SAN JUAN DE LA MAGUANA,1,0.2,1
2023,Q1,IQP,Estudiante,1er grado,SANTO DOMINGO,8,43.4,20
2023,Q1,IQP,Estudiante,1er grado,Sin ubicación,14,198.5,53
2023,Q1,IQP,Estudiante,2do grado,AZUA,1,0.0,1
2023,Q1,IQP,Estudiante,2do grado,NAGUA,4,9.3,6
2023,Q1,IQP,Estudiante,2do grado,PUERTO PLATA,1,1.9,2
2023,Q1,IQP,Estudiante,2do grado,SANTO DOMINGO,1,0.3,1
2023,Q1,IQP,Estudiante,2do grado,Sin ubicación,6,30.3,11
2023,Q1,IQP,Estudiante,3er grado,MONTE PLATA,1,5.9,2
2023,Q1,IQP,Estudiante,3er grado,NAGUA,10,56.3,28
2023,Q1,IQP,Estudiante,3er grado,PUERTO PLATA,1,0.7,1
2023,Q1,IQP,Estudiante,3er grado,SAN CRISTOBAL,1,3.3,2
2023,Q1,IQP,Estudiante,3er grado,SANTIAGO,16,121.0,45
2023,Q1,IQP,Estudiante,3er grado,SANTO DOMINGO,19,34.6,22
2023,Q1,IQP,Estudiante,3er grado,Sin ubicación,17,51.7,27
2023,Q1,IQP,Estudiante,4to grado,AZUA,1,2.6,1
2023,Q1,IQP,Estudiante,4to grado,BARAHONA,1,0.2,1
2023,Q1,IQP,Estudiante,4to grado,HIGUEY,3,31.4,3
2023,Q1,IQP,Estudiante,4to grado,MAO,1,3.3,3
2023,Q1,IQP,Estudiante,4to grado,SANTIAGO,2,10.9,2
2023,Q1,IQP,Estudiante,4to grado,SANTO DOMINGO,18,71.6,23
2023,Q1,IQP,Estudiante,4to grado,Sin ubicación,25,120.3,37
2023,Q1,IQP,Estudiante,5to grado,AZUA,2,18.2,5
2023,Q1,IQP,Estudiante,5to grado,BARAHONA,1,27.6,3
2023,Q1,IQP,Estudiante,5to grado,SANTO DOMINGO,9,28.1,10
2023,Q1,IQP,Estudiante,5to grado,Sin ubicación,6,24.1,8
2023,Q1,IQP,Estudiante,6to grado,AZUA,2,0.3,2
2023,Q1,IQP,Estudiante,6to grado,BAHORUCO,3,2.8,3
2023,Q1,IQP,Estudiante,6to grado,BARAHONA,1,0.3,1
2023,Q1,IQP,Estudiante,6to grado,COTUI,1,6.3,1
2023,Q1,IQP,Estudiante,6to grado,HIGUEY,5,5.1,6
2023,Q1,IQP,Estudiante,6to grado,LA VEGA,7,8.7,8
2023,Q1,IQP,Estudiante,6to grado,MAO,2,2.9,2
2023,Q1,IQP,Estudiante,6to grado,PUERTO PLATA,34,74.8,67
2023,Q1,IQP,Estudiante,6to grado,SAN CRISTOBAL,3,3.8,3
2023,Q1,IQP,Estudiante,6to grado,SAN JUAN DE LA MAGUANA,1,6.2,2
2023,Q1,IQP,Estudiante,6to grado,SAN PEDRO DE MACORIS,2,1.9,3
2023,Q1,IQP,Estudiante,6to grado,SANTIAGO,10,19.0,13
2023,Q1,IQP,Estudiante,6to grado,SANTO DOMINGO,87,111.7,97
2023,Q1,IQP,Estudiante,6to grado,Sin ubicación,147,279.5,177
2023,Q1,IQP,Estudiante,No especificado,BAHORUCO,1,2.3,1
2023,Q1,IQP,Estudiante,No especificado,HIGUEY,1,3.4,1
2023,Q1,IQP,Estudiante,No especificado,LA VEGA,1,0.6,1
2023,Q1,IQP,Estudiante,No especificado,PUERTO PLATA,1,4.3,1
2023,Q1,IQP,Estudiante,No especificado,SAN CRISTOBAL,1,4.8,1
2023,Q1,IQP,Estudiante,No especificado,SANTIAGO,1,0.6,1
2023,Q1,IQP,Estudiante,No especificado,SANTO DOMINGO,3,1.1,3
2023,Q1,IQP,Estudiante,No especificado,Sin ubicación,3,1.8,3
2023,Q1,IQP,Parent,No especificado,Sin ubicación,3,9.1,4
2023,Q1,IQP,Sin rol,No especificado,Sin ubicación,1,1241.4,57
2023,Q1,IQS,Admin,No especificado,Sin ubicación,1,7.5,4
2023,Q1,IQS,Docente,1er grado,AZUA,3,2.1,4
2023,Q1,IQS,Docente,1er grado,BAHORUCO,2,6.5,3
2023,Q1,IQS,Docente,1er grado,BARAHONA,1,1.6,1
2023,Q1,IQS,Docente,1er grado,COTUI,1,0.5,1
2023,Q1,IQS,Docente,1er grado,HIGUEY,2,15.1,3
2023,Q1,IQS,Docente,1er grado,LA VEGA,7,138.5,14
2023,Q1,IQS,Docente,1er grado,MONTE CRISTI,13,54.4,22
2023,Q1,IQS,Docente,1er grado,MONTE PLATA,4,17.6,4
2023,Q1,IQS,Docente,1er grado,NAGUA,2,2.3,2
2023,Q1,IQS,Docente,1er grado,PUERTO PLATA,10,55.1,14
2023,Q1,IQS,Docente,1er grado,SAN CRISTOBAL,1,15.9,2
2023,Q1,IQS,Docente,1er grado,SAN FRANCISCO DE MACORIS,5,17.0,9
2023,Q1,IQS,Docente,1er grado,SAN JUAN DE LA MAGUANA,1,1.1,2
2023,Q1,IQS,Docente,1er grado,SAN PEDRO DE MACORIS,6,20.6,6
2023,Q1,IQS,Docente,1er grado,SANTIAGO,23,129.2,43
2023,Q1,IQS,Docente,1er grado,SANTO DOMINGO,130,232.0,162
2023,Q1,IQS,Docente,1er grado,Sin ubicación,48,189.3,79
2023,Q1,IQS,Docente,2do grado,SANTO DOMINGO,1,4.9,1
2023,Q1,IQS,Docente,4to grado,AZUA,7,32.7,14
2023,Q1,IQS,Docente,4to grado,BAHORUCO,4,10.1,4
2023,Q1,IQS,Docente,4to grado,BARAHONA,9,30.0,9
2023,Q1,IQS,Docente,4to grado,COTUI,9,17.1,10
2023,Q1,IQS,Docente,4to grado,HIGUEY,10,15.1,11
2023,Q1,IQS,Docente,4to grado,LA VEGA,17,66.5,26
2023,Q1,IQS,Docente,4to grado,MAO,4,7.4,6
2023,Q1,IQS,Docente,4to grado,MONTE CRISTI,15,58.1,28
2023,Q1,IQS,Docente,4to grado,MONTE PLATA,10,9.3,10
2023,Q1,IQS,Docente,4to grado,NAGUA,4,41.1,7
2023,Q1,IQS,Docente,4to grado,PUERTO PLATA,20,48.2,25
2023,Q1,IQS,Docente,4to grado,SAN CRISTOBAL,9,27.5,9
2023,Q1,IQS,Docente,4to grado,SAN FRANCISCO DE MACORIS,8,43.9,10
2023,Q1,IQS,Docente,4to grado,SAN JUAN DE LA MAGUANA,4,11.1,8
2023,Q1,IQS,Docente,4to grado,SAN PEDRO DE MACORIS,12,22.6,15
2023,Q1,IQS,Docente,4to grado,SANTIAGO,6,10.8,7
2023,Q1,IQS,Docente,4to grado,SANTO DOMINGO,81,189.7,94
2023,Q1,IQS,Docente,4to grado,Sin ubicación,49,123.7,60
2023,Q1,IQS,Docente,6to grado,AZUA,1,43.6,13
2023,Q1,IQS,Docente,6to grado,BARAHONA,1,1.1,1
2023,Q1,IQS,Docente,6to grado,COTUI,6,24.4,10
2023,Q1,IQS,Docente,6to grado,LA VEGA,6,19.8,10
2023,Q1,IQS,Docente,6to grado,MAO,1,6.7,1
2023,Q1,IQS,Docente,6to grado,MONTE CRISTI,3,47.1,7
2023,Q1,IQS,Docente,6to grado,MONTE PLATA,4,43.4,7
2023,Q1,IQS,Docente,6to grado,NAGUA,1,0.8,2
2023,Q1,IQS,Docente,6to grado,PUERTO PLATA,2,8.3,2
2023,Q1,IQS,Docente,6to grado,SAN CRISTOBAL,2,34.2,5
2023,Q1,IQS,Docente,6to grado,SAN FRANCISCO DE MACORIS,3,18.3,6
2023,Q1,IQS,Docente,6to grado,SAN JUAN DE LA MAGUANA,2,2.1,2
2023,Q1,IQS,Docente,6to grado,SANTIAGO,18,136.1,44
2023,Q1,IQS,Docente,6to grado,SANTO DOMINGO,34,240.2,68
2023,Q1,IQS,Docente,6to grado,Sin ubicación,14,45.4,23
2023,Q1,IQS,Docente,No especificado,BARAHONA,1,1.4,2
2023,Q1,IQS,Docente,No especificado,HIGUEY,1,4.5,2
2023,Q1,IQS,Docente,No especificado,LA VEGA,3,6.9,3
2023,Q1,IQS,Docente,No especificado,MONTE CRISTI,1,2.7,1
2023,Q1,IQS,Docente,No especificado,MONTE PLATA,1,3.0,1
2023,Q1,IQS,Docente,No especificado,NAGUA,1,3.5,1
2023,Q1,IQS,Docente,No especificado,SAN CRISTOBAL,2,9.2,4
2023,Q1,IQS,Docente,No especificado,SAN FRANCISCO DE MACORIS,3,1.1,3
2023,Q1,IQS,Docente,No especificado,SAN PEDRO DE MACORIS,3,1.3,3
2023,Q1,IQS,Docente,No especificado,SANTIAGO,8,12.0,11
2023,Q1,IQS,Docente,No especificado,SANTO DOMINGO,14,57.1,16
2023,Q1,IQS,Docente,No especificado,Sin ubicación,14,166.3,39
2023,Q1,IQS,Editor,No especificado,SANTIAGO,1,397.0,23
2023,Q1,IQS,Estudiante,1er grado,BAHORUCO,1,1.5,1
2023,Q1,IQS,Estudiante,1er grado,BARAHONA,2,3.7,2
2023,Q1,IQS,Estudiante,1er grado,HIGUEY,1,1.3,1
2023,Q1,IQS,Estudiante,1er grado,NAGUA,1,7.4,1
2023,Q1,IQS,Estudiante,1er grado,SAN CRISTOBAL,10,18.5,16
2023,Q1,IQS,Estudiante,1er grado,SAN PEDRO DE MACORIS,2,0.5,2
2023,Q1,IQS,Estudiante,1er grado,SANTIAGO,2,6.7,5
2023,Q1,IQS,Estudiante,1er grado,SANTO DOMINGO,38,47.3,42
2023,Q1,IQS,Estudiante,1er grado,Sin ubicación,24,35.3,32
2023,Q1,IQS,Estudiante,2do grado,BARAHONA,3,0.2,3
2023,Q1,IQS,Estudiante,2do grado,HIGUEY,6,10.6,7
2023,Q1,IQS,Estudiante,2do grado,LA VEGA,2,3.7,2
2023,Q1,IQS,Estudiante,2do grado,MAO,1,1.7,1
2023,Q1,IQS,Estudiante,2do grado,MONTE PLATA,1,10.6,1
2023,Q1,IQS,Estudiante,2do grado,SAN CRISTOBAL,3,4.7,5
2023,Q1,IQS,Estudiante,2do grado,SAN FRANCISCO DE MACORIS,1,0.2,1
2023,Q1,IQS,Estudiante,2do grado,SAN JUAN DE LA MAGUANA,2,9.7,6
2023,Q1,IQS,Estudiante,2do grado,SAN PEDRO DE MACORIS,3,2.3,3
2023,Q1,IQS,Estudiante,2do grado,SANTIAGO,3,5.6,6
2023,Q1,IQS,Estudiante,2do grado,SANTO DOMINGO,82,172.3,95
2023,Q1,IQS,Estudiante,2do grado,Sin ubicación,17,33.7,23
2023,Q1,IQS,Estudiante,3er grado,BARAHONA,1,0.5,1
2023,Q1,IQS,Estudiante,3er grado,COTUI,1,1.1,1
2023,Q1,IQS,Estudiante,3er grado,LA VEGA,1,0.1,1
2023,Q1,IQS,Estudiante,3er grado,MONTE CRISTI,2,5.3,4
2023,Q1,IQS,Estudiante,3er grado,MONTE PLATA,3,0.9,3
2023,Q1,IQS,Estudiante,3er grado,SAN CRISTOBAL,8,14.8,11
2023,Q1,IQS,Estudiante,3er grado,SAN FRANCISCO DE MACORIS,1,2.2,1
2023,Q1,IQS,Estudiante,3er grado,SAN PEDRO DE MACORIS,5,10.4,5
2023,Q1,IQS,Estudiante,3er grado,SANTIAGO,2,2.2,2
2023,Q1,IQS,Estudiante,3er grado,SANTO DOMINGO,88,176.8,95
2023,Q1,IQS,Estudiante,3er grado,Sin ubicación,28,108.6,43
2023,Q1,IQS,Estudiante,4to grado,AZUA,3,100.2,14
2023,Q1,IQS,Estudiante,4to grado,BAHORUCO,3,5.4,3
2023,Q1,IQS,Estudiante,4to grado,BARAHONA,3,5.1,4
2023,Q1,IQS,Estudiante,4to grado,COTUI,3,1.9,3
2023,Q1,IQS,Estudiante,4to grado,HIGUEY,12,69.9,18
2023,Q1,IQS,Estudiante,4to grado,LA VEGA,15,37.3,20
2023,Q1,IQS,Estudiante,4to grado,MAO,1,0.4,1
2023,Q1,IQS,Estudiante,4to grado,MONTE CRISTI,2,13.3,4
2023,Q1,IQS,Estudiante,4to grado,MONTE PLATA,7,12.9,7
2023,Q1,IQS,Estudiante,4to grado,PUERTO PLATA,2,2.2,2
2023,Q1,IQS,Estudiante,4to grado,SAN CRISTOBAL,14,23.5,17
2023,Q1,IQS,Estudiante,4to grado,SAN FRANCISCO DE MACORIS,7,32.4,18
2023,Q1,IQS,Estudiante,4to grado,SAN JUAN DE LA MAGUANA,2,11.0,5
2023,Q1,IQS,Estudiante,4to grado,SAN PEDRO DE MACORIS,6,37.9,12
2023,Q1,IQS,Estudiante,4to grado,SANTIAGO,47,195.8,71
2023,Q1,IQS,Estudiante,4to grado,SANTO DOMINGO,254,737.9,324
2023,Q1,IQS,Estudiante,4to grado,Sin ubicación,46,225.7,73
2023,Q1,IQS,Estudiante,5to grado,AZUA,8,100.6,20
2023,Q1,IQS,Estudiante,5to grado,BARAHONA,1,6.4,2
2023,Q1,IQS,Estudiante,5to grado,COTUI,1,13.4,1
2023,Q1,IQS,Estudiante,5to grado,HIGUEY,13,47.0,25
2023,Q1,IQS,Estudiante,5to grado,LA VEGA,6,17.0,9
2023,Q1,IQS,Estudiante,5to grado,MONTE CRISTI,2,5.7,4
2023,Q1,IQS,Estudiante,5to grado,MONTE PLATA,3,1.2,3
2023,Q1,IQS,Estudiante,5to grado,SAN CRISTOBAL,8,30.2,11
2023,Q1,IQS,Estudiante,5to grado,SAN JUAN DE LA MAGUANA,1,6.1,2
2023,Q1,IQS,Estudiante,5to grado,SAN PEDRO DE MACORIS,1,0.2,1
2023,Q1,IQS,Estudiante,5to grado,SANTIAGO,10,45.5,18
2023,Q1,IQS,Estudiante,5to grado,SANTO DOMINGO,84,137.6,102
2023,Q1,IQS,Estudiante,5to grado,Sin ubicación,23,31.5,25
2023,Q1,IQS,Estudiante,6to grado,AZUA,42,106.6,58
2023,Q1,IQS,Estudiante,6to grado,BAHORUCO,22,70.4,28
2023,Q1,IQS,Estudiante,6to grado,BARAHONA,44,115.1,60
2023,Q1,IQS,Estudiante,6to grado,COTUI,59,165.0,75
2023,Q1,IQS,Estudiante,6to grado,HIGUEY,44,203.5,75
2023,Q1,IQS,Estudiante,6to grado,LA VEGA,285,758.8,397
2023,Q1,IQS,Estudiante,6to grado,MAO,78,170.5,117
2023,Q1,IQS,Estudiante,6to grado,MONTE CRISTI,107,621.5,198
2023,Q1,IQS,Estudiante,6to grado,MONTE PLATA,29,70.7,34
2023,Q1,IQS,Estudiante,6to grado,NAGUA,20,40.0,24
2023,Q1,IQS,Estudiante,6to grado,PUERTO PLATA,69,187.0,73
2023,Q1,IQS,Estudiante,6to grado,SAN CRISTOBAL,66,271.6,82
2023,Q1,IQS,Estudiante,6to grado,SAN FRANCISCO DE MACORIS,79,231.7,109
2023,Q1,IQS,Estudiante,6to grado,SAN JUAN DE LA MAGUANA,63,350.1,130
2023,Q1,IQS,Estudiante,6to grado,SAN PEDRO DE MACORIS,82,270.6,125
2023,Q1,IQS,Estudiante,6to grado,SANTIAGO,548,2472.2,1003
2023,Q1,IQS,Estudiante,6to grado,SANTO DOMINGO,1318,5060.8,1893
2023,Q1,IQS,Estudiante,6to grado,Sin ubicación,704,2467.3,1079
2023,Q1,IQS,Estudiante,No especificado,AZUA,4,9.3,8
2023,Q1,IQS,Estudiante,No especificado,BAHORUCO,4,1.4,4
2023,Q1,IQS,Estudiante,No especificado,HIGUEY,6,19.5,12
2023,Q1,IQS,Estudiante,No especificado,LA VEGA,13,19.1,13
2023,Q1,IQS,Estudiante,No especificado,MONTE CRISTI,4,4.3,4
2023,Q1,IQS,Estudiante,No especificado,MONTE PLATA,3,2.1,3
2023,Q1,IQS,Estudiante,No especificado,PUERTO PLATA,1,0.2,1
2023,Q1,IQS,Estudiante,No especificado,SAN CRISTOBAL,2,5.9,4
2023,Q1,IQS,Estudiante,No especificado,SAN FRANCISCO DE MACORIS,9,7.1,10
2023,Q1,IQS,Estudiante,No especificado,SAN JUAN DE LA MAGUANA,1,0.3,1
2023,Q1,IQS,Estudiante,No especificado,SAN PEDRO DE MACORIS,1,1.6,1
2023,Q1,IQS,Estudiante,No especificado,SANTIAGO,10,9.9,13
2023,Q1,IQS,Estudiante,No especificado,SANTO DOMINGO,95,145.9,107
2023,Q1,IQS,Estudiante,No especificado,Sin ubicación,25,28.3,29
2023,Q1,IQS,Invitado,6to grado,HIGUEY,1,3.7,1
2023,Q1,IQS,Invitado,6to grado,SAN CRISTOBAL,1,5.3,2
2023,Q1,IQS,Invitado,6to grado,SANTO DOMINGO,4,8.1,4
2023,Q1,IQS,Invitado,6to grado,Sin ubicación,88,434.1,149
2023,Q1,IQS,Invitado,No especificado,Sin ubicación,2,2.0,2
2023,Q2,IQ512,Admin,No especificado,Sin ubicación,2,63.1,12
2023,Q2,IQ512,Editor,No especificado,Sin ubicación,1,491.6,36
2023,Q2,IQ512,Estudiante,No especificado,AZUA,51,5296.8,656
2023,Q2,IQ512,Estudiante,No especificado,BAHORUCO,24,3016.5,400
2023,Q2,IQ512,Estudiante,No especificado,BARAHONA,48,7809.2,958
2023,Q2,IQ512,Estudiante,No especificado,COTUI,41,6390.1,733
2023,Q2,IQ512,Estudiante,No especificado,HIGUEY,22,2774.6,257
2023,Q2,IQ512,Estudiante,No especificado,LA VEGA,75,7342.0,944
2023,Q2,IQ512,Estudiante,No especificado,MAO,15,1868.8,238
2023,Q2,IQ512,Estudiante,No especificado,MONTE CRISTI,20,1911.7,273
2023,Q2,IQ512,Estudiante,No especificado,MONTE PLATA,19,3190.2,343
2023,Q2,IQ512,Estudiante,No especificado,NAGUA,23,3284.3,381
2023,Q2,IQ512,Estudiante,No especificado,PUERTO PLATA,18,2943.4,324
2023,Q2,IQ512,Estudiante,No especificado,SAN CRISTOBAL,65,8219.7,980
2023,Q2,IQ512,Estudiante,No especificado,SAN FRANCISCO DE MACORIS,27,3525.1,414
2023,Q2,IQ512,Estudiante,No especificado,SAN JUAN DE LA MAGUANA,27,3005.3,332
2023,Q2,IQ512,Estudiante,No especificado,SAN PEDRO DE MACORIS,30,3160.8,428
2023,Q2,IQ512,Estudiante,No especificado,SANTIAGO,53,5036.7,633
2023,Q2,IQ512,Estudiante,No especificado,SANTO DOMINGO,282,31037.4,3596
2023,Q2,IQ512,Estudiante,No especificado,Sin ubicación,2687,305229.0,36463
2023,Q2,IQP,Admin,No especificado,Sin ubicación,1,44.1,10
2023,Q2,IQP,Docente,1er grado,Sin ubicación,2,454.6,59
2023,Q2,IQP,Docente,3er grado,AZUA,1,6.8,1
2023,Q2,IQP,Docente,3er grado,Sin ubicación,3,3.4,3
2023,Q2,IQP,Docente,4to grado,AZUA,19,28.5,25
2023,Q2,IQP,Docente,4to grado,BAHORUCO,5,22.4,7
2023,Q2,IQP,Docente,4to grado,BARAHONA,12,89.2,21
2023,Q2,IQP,Docente,4to grado,COTUI,15,64.2,24
2023,Q2,IQP,Docente,4to grado,HIGUEY,20,205.8,43
2023,Q2,IQP,Docente,4to grado,LA VEGA,36,201.8,69
2023,Q2,IQP,Docente,4to grado,MAO,9,9.8,12
2023,Q2,IQP,Docente,4to grado,MONTE CRISTI,34,253.0,62
2023,Q2,IQP,Docente,4to grado,MONTE PLATA,15,25.3,19
2023,Q2,IQP,Docente,4to grado,NAGUA,9,33.3,14
2023,Q2,IQP,Docente,4to grado,PUERTO PLATA,20,87.9,46
2023,Q2,IQP,Docente,4to grado,SAN CRISTOBAL,19,65.0,32
2023,Q2,IQP,Docente,4to grado,SAN FRANCISCO DE MACORIS,20,114.4,32
2023,Q2,IQP,Docente,4to grado,SAN JUAN DE LA MAGUANA,10,27.0,12
2023,Q2,IQP,Docente,4to grado,SAN PEDRO DE MACORIS,32,134.1,52
2023,Q2,IQP,Docente,4to grado,SANTIAGO,68,351.1,110
2023,Q2,IQP,Docente,4to grado,SANTO DOMINGO,208,1108.1,335
2023,Q2,IQP,Docente,4to grado,Sin ubicación,451,1690.9,665
2023,Q2,IQP,Docente,6to grado,BAHORUCO,1,15.2,1
2023,Q2,IQP,Docente,6to grado,BARAHONA,1,1.0,1
2023,Q2,IQP,Docente,6to grado,LA VEGA,4,8.8,5
2023,Q2,IQP,Docente,6to grado,MAO,3,43.3,10
2023,Q2,IQP,Docente,6to grado,MONTE CRISTI,3,11.8,5
2023,Q2,IQP,Docente,6to grado,NAGUA,2,2.5,2
2023,Q2,IQP,Docente,6to grado,PUERTO PLATA,1,1.8,3
2023,Q2,IQP,Docente,6to grado,SAN CRISTOBAL,2,1.0,2
2023,Q2,IQP,Docente,6to grado,SAN FRANCISCO DE MACORIS,1,1.1,1
